# lambda_val.val 0.14300
    1        28.1303608295
    2        27.6288165038
    3        23.8976863269
    4        27.3519850328
    5        28.7582653161
    6        27.2767866248
    7        22.6353597267
    8        22.6721827002
    9        20.2033288939
   10        22.2570085608
   11        23.8037795532
   12        23.0769000373
   13        23.0352196390
   14        24.4886843530
   15        24.4909820119
   16        26.8044712680
   17        25.9127979185
   18        24.9368410417
   19        26.2924813987
   20        24.3744018862
   21        25.4554150424
   22        22.9531861857
   23        22.5462322081
   24        24.6203400860
   25        28.8814731483
   26        23.1074132773
   27        26.3884828112
   28        21.1124427337
   29        23.3780024836
   30        22.3538548960
   31        24.1038618696
   32        25.2247808597
   33        25.6830486413
   34        22.7573708802
   35        28.2765618334
   36        24.7260685153
   37        25.3001112537
   38        27.7165195138
   39        27.6112385560
   40        25.9359243735
   41        21.2880363410
   42        22.1654482891
   43        19.8553566245
   44        19.9803507930
   45        20.5896101693
   46        20.1099355918
   47        26.0034987079
   48        24.4047536321
   49        26.5805722021
   50        29.0680797015
   51        29.9276593318
   52        27.6129841700
   53        28.0379289387
   54        25.5096922745
   55        27.7542865189
   56        26.7015278142
   57        27.7652547442
   58        27.7633806358
   59        29.0216546347
   60        23.5235476798
