# lambda_val.val 0.00000
    1         8.2889998715
    2         8.1879006573
    3         8.5620563605
    4         7.6064726273
    5         8.1494232054
    6         7.7130176005
    7         7.5910590560
    8         7.7932209584
    9         7.9921718061
   10         7.5346044730
   11         7.7395058132
   12         8.6254672228
   13         8.1310997873
   14         8.2563444554
   15         9.0376304968
   16         8.7272822427
   17         8.7971920438
   18         8.5389872471
   19         7.9949951740
   20         8.5777304861
   21         7.6495123742
   22         7.8756319153
   23         7.9294982744
   24         9.4148726975
   25        22.7931088532
   26        26.4161374354
   27        21.4932436226
   28        23.9192066412
   29        21.1234144670
   30        27.2233250892
   31        26.9701747025
   32        22.9456609235
   33        24.0174758979
   34        24.4742755016
   35        25.5365936094
   36        16.7302650929
   37        14.5059679820
   38        12.9016758158
   39        13.0077694260
   40         9.6432151889
   41        10.3694918677
   42        16.8454310013
   43        19.6236058591
   44        16.1747183127
   45        11.0894112561
   46        14.3271398336
   47        17.8862134261
   48        15.3186420410
   49        15.1196556288
   50        14.1372801923
   51        18.4493307068
   52        12.3029213235
   53        11.8974124430
   54         9.6966658747
   55        12.5200987415
   56         9.5472730696
   57        11.7277532515
   58        10.6650083977
   59        11.4993947899
   60        12.3948314062
