# lambda_val.val 0.25000
    1        54.3210859118
    2        52.0308353073
    3        62.4870306179
    4        56.3061262976
    5        47.9151496638
    6        36.0612009245
    7        40.3831444624
    8        50.7452966927
    9        27.6346813413
   10        62.6023129874
   11        78.6173201650
   12        71.5889370859
   13        68.3953761928
   14        56.1044438104
   15        67.5843548785
   16        67.8506154095
   17        71.4205713997
   18        55.9913189788
   19        65.1672722041
   20        65.3784086459
   21        57.6355472583
   22        76.2618162228
   23        79.0867781448
   24        81.4016484392
   25        61.3558533865
   26        64.7793812593
   27        72.9047219162
   28        66.9931269866
   29        66.2449253818
   30        58.7107450477
   31        57.0580577925
   32        67.5576260754
   33        86.4422832183
   34        73.1682291753
   35        75.9839838502
   36        67.7263032675
   37        71.1896580774
   38        70.6935480274
   39        83.4072709068
   40        75.8110454605
   41        79.3875349458
   42        74.1245206773
   43        71.4356290963
   44        76.3993154862
   45        70.3709280489
   46        69.9514045035
   47        85.7928035177
   48        78.8418417612
   49        78.9957558422
   50        67.6463924031
   51        55.5171974828
   52        58.7955952382
   53        59.9300338493
   54        43.9385563260
   55        65.6873814641
   56        75.0599483320
   57        74.6992645039
   58        77.9227253729
   59        70.7417244783
   60        71.7066400196
   61        75.4845648415
   62        75.3399751401
   63        73.0824090230
   64        70.2427857307
   65        84.1696419521
   66        82.0955671234
   67        78.1540967394
   68        78.6758931796
   69        74.9927227239
   70        74.7717819417
   71        78.4769695072
   72        68.5721723329
   73        65.5779976871
   74        59.1860208181
   75        75.1137799963
   76        77.0551948613
   77        75.7021491496
   78        80.5983179650
   79        89.5012811996
   80        83.8105952914
