#This file was generated on Thu Sep  1 10:44:51 2022
#Using the somd command, of the molecular library Sire version <2022.3.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 200000 moves, 10 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.87500
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	300 t
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -7.10533176e+04            1.81665977e+01            9.81755747e-01            1.01808200e+00     1.770733126048552e+02     7.994295338434792e+01     4.462267578966232e+01     2.131296765131228e+01     3.064599110808723e+00    -1.046078350454756e+01    -1.843530988255523e+01    -1.981939310635794e+01    -1.349514553069868e+01
     250           -6.86775990e+04            1.39080253e+01            9.85938883e-01            1.01374880e+00     4.618118557171153e+02     1.263946195700932e+02     6.137974987952469e+01     3.185703081021938e+01     1.130257609019865e+01    -3.535139613096570e+00    -1.240010839755690e+01    -1.441699599279900e+01    -8.543188368137816e+00
     500           -6.76218954e+04           -1.01367128e+01            1.00993898e+00            9.89670213e-01     2.137686753016875e+03     1.745136787636534e+02     7.508097430746218e+01     4.273117066827193e+01     2.023554781519563e+01     3.174098254724079e+00    -8.235929229793280e+00    -1.310730024433400e+01    -1.038209691616963e+01
     750           -6.70167737e+04            3.84473265e+01            9.62039663e-01            1.03893386e+00     4.977600950029535e+02     8.987300601338987e+01     4.455293570843654e+01     2.132397023865232e+01     4.054984304759063e+00    -8.011820556855241e+00    -1.407930794094240e+01    -1.313172020570666e+01    -4.078574877200262e+00
    1000           -6.68865575e+04           -1.67568912e+01            1.01665952e+00            9.83152035e-01     2.097402028380012e+03     1.944701117434082e+02     8.063436030698608e+01     4.634523726247900e+01     2.351834809537883e+01     6.162784374012765e+00    -5.734613090439474e+00    -1.131987739528429e+01    -9.539114205266856e+00
    1250           -6.67195226e+04            2.40184791e+01            9.76002230e-01            1.02403074e+00     1.142692711307855e+03     1.948703896929630e+02     7.478765064490796e+01     3.646431699700582e+01     1.366324599314870e+01    -1.708816963730080e+00    -1.023340772622956e+01    -1.126576670509113e+01    -3.886023786143322e+00
    1500           -6.66651203e+04            4.56679090e-01            9.99289588e-01            1.00020271e+00     3.609252439051664e+02     1.233782652606491e+02     6.494629419502404e+01     3.480252793126053e+01     1.280298082247019e+01    -3.615561868743178e+00    -1.410502121203538e+01    -1.778202935226771e+01    -1.361849360466173e+01
    1750           -6.68208892e+04           -1.10401446e+01            1.01086724e+00            9.88791616e-01     7.469951590950882e+02     1.239169302088615e+02     6.133622419825156e+01     3.337589756865484e+01     1.229468763144150e+01    -4.083479049848507e+00    -1.519019097683598e+01    -2.004613452045045e+01    -1.756009500647632e+01
    2000           -6.65073665e+04           -2.68422762e+01            1.02696032e+00            9.73282148e-01     1.357144048097367e+03     1.542205824210193e+02     7.858173449402940e+01     4.779289372477984e+01     2.435529788899249e+01     5.788068892824728e+00    -7.388858156545080e+00    -1.424172456510211e+01    -1.372233311884806e+01
    2250           -6.64462548e+04            3.85619667e+01            9.61931486e-01            1.03905525e+00     2.702408409349737e+02     9.349882952733927e+01     4.814678505437330e+01     2.377083666628161e+01     6.272118462697948e+00    -5.799696651471516e+00    -1.183744437668665e+01    -1.086753101517778e+01    -1.815103937591202e+00
    2500           -6.64636057e+04            1.09765112e+01            9.88828965e-01            1.01077678e+00     6.657771171601662e+02     1.513517168307849e+02     7.143439035894080e+01     3.890001333097891e+01     1.700579684878229e+01     1.327843222620699e+00    -8.119102900890102e+00    -1.055894422472185e+01    -5.014471496898968e+00
    2750           -6.66215005e+04           -3.75640794e+01            1.03803666e+00            9.62908339e-01     4.612176338571634e+02     1.592658818404178e+02     9.499317457136513e+01     6.283600362026484e+01     3.856358314638836e+01     1.919784911461069e+01     5.034666580573431e+00    -3.039832076072815e+00    -3.974782971774484e+00
    3000           -6.65256729e+04           -1.68196075e+01            1.01669650e+00            9.83064478e-01     5.705397980907564e+02     1.725524598709063e+02     9.414048293864657e+01     5.758841055531770e+01     3.154373875941567e+01     1.193200728180738e+01    -1.233437154607714e+00    -7.216187710426018e+00    -5.113206053242284e+00
    3250           -6.65209774e+04            2.83699164e+01            9.71780886e-01            1.02851386e+00     1.645369918202087e+02     7.664072780639161e+01     4.317177000196232e+01     2.035676393181128e+01     2.609724127644972e+00    -1.018322768448484e+01    -1.718733234188751e+01    -1.739126042409571e+01    -9.712299481596576e+00
    3500           -6.66574373e+04            3.01624939e+01            9.70040470e-01            1.03035922e+00     1.042105976960047e+04     2.431610129377875e+02     5.528777252690160e+01     2.267960913696007e+01     3.094576412443368e+00    -1.036301011118850e+01    -1.757396763969500e+01    -1.768063391956713e+01    -9.662355616974191e+00
    3750           -6.65118529e+04           -7.81427921e-01            1.00053541e+00            9.98972943e-01     7.751481787576068e+02     1.720815633016408e+02     7.479941627481105e+01     3.868682354439490e+01     1.540124154567861e+01    -1.453891253864569e+00    -1.218208148019130e+01    -1.603315451795161e+01    -1.200511869552190e+01
    4000           -6.66283356e+04            4.19869452e+01            9.58637347e-01            1.04261445e+00     4.777141745337713e+02     1.156779214715548e+02     4.836586827925874e+01     2.097488388639874e+01     3.329310353901332e+00    -8.404823572686285e+00    -1.402775458874922e+01    -1.263279544843675e+01    -3.141209129016699e+00
