#This file was generated on Wed Aug 31 17:43:09 2022
#Using the somd command, of the molecular library Sire version <2022.3.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 200000 moves, 10 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.37500
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	300 t
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -7.07587399e+04           -3.01369370e+01            1.03038274e+00            9.70112191e-01     5.684273302279662e+01     1.688305677929968e+00    -1.512384399284153e+01    -2.208608277072123e+01    -2.281246207464818e+01    -1.699738609507942e+01    -3.652591531294889e+00     1.831984254387058e+01     5.006492579250771e+01
     250           -6.85755250e+04           -1.50903027e+01            1.01499896e+00            9.84823325e-01     6.124943979692951e+01    -3.661425248910571e-01    -1.521002236907402e+01    -2.028165540356262e+01    -1.905523641081061e+01    -1.108611775478737e+01     4.635819437227217e+00     2.919979771664641e+01     6.373329433937619e+01
     500           -6.75868769e+04            2.81342855e+00            9.96960207e-01            1.00258577e+00     6.299541925893465e+01    -2.550413566038468e+00    -1.739116199913576e+01    -2.067436055270672e+01    -1.691675589617996e+01    -5.933441321006638e+00     1.323657188740864e+01     4.167737576662506e+01     8.052108066719921e+01
     750           -6.73033517e+04           -5.29116627e+00            1.00510263e+00            9.94522385e-01     3.881613457662984e+01    -9.701344158623618e+00    -2.183366851921489e+01    -2.557450149022442e+01    -2.310338237902863e+01    -1.377895263650522e+01     3.447912599104975e+00     2.967924390754854e+01     6.604762017075161e+01
    1000           -6.68020970e+04            6.47148664e+00            9.93321775e-01            1.00626187e+00     1.076323731984289e+03     2.086717146390052e+01    -1.710540128975182e+01    -2.063930992899624e+01    -1.639255126669735e+01    -4.949445123268171e+00     1.464551656771283e+01     4.347461255562170e+01     8.265661230361962e+01
    1250           -6.68336759e+04            8.32432504e+00            9.91503994e-01            1.00814937e+00     2.658054847901649e+01    -1.306633872433395e+01    -2.429409801482596e+01    -2.656992081544046e+01    -2.223299917789166e+01    -1.077581504861577e+01     8.815756881253858e+00     3.763667097565335e+01     7.682203154830763e+01
    1500           -6.66840422e+04            3.05600073e+01            9.69703878e-01            1.03082090e+00     2.659395251928454e+01    -1.159663695510162e+01    -1.937211473885987e+01    -1.879782574452828e+01    -1.164048852517984e+01     2.805423228093243e+00     2.560922879086919e+01     5.788278505895025e+01     1.007675601940928e+02
    1750           -6.65555474e+04           -1.41030651e+01            1.01397741e+00            9.85776615e-01     7.770626621097806e+01     8.293322619745996e-01    -1.742008518005171e+01    -2.286460071685477e+01    -2.132604502305563e+01    -1.285651893366242e+01     3.468012549382568e+00     2.873309647690175e+01     6.407880190917028e+01
    2000           -6.65365066e+04            1.02915573e+01            9.89546792e-01            1.01012581e+00     3.810971417411815e+01    -1.071764240864192e+01    -2.282320561586712e+01    -2.497168736693285e+01    -2.034743318647779e+01    -8.556809063158589e+00     1.140460007824281e+01     4.063565293163503e+01     8.027608552988701e+01
    2250           -6.66037688e+04            1.14076043e+01            9.88422172e-01            1.01123245e+00     1.140628102055921e+02    -4.009218024373376e+00    -2.473458838730581e+01    -2.773219243673677e+01    -2.262784246488001e+01    -1.004145018107381e+01     1.084130584560926e+01     4.107762011074625e+01     8.179756005365398e+01
    2500           -6.67198851e+04            1.34982671e+01            9.86338011e-01            1.01332840e+00     1.171990556889994e+02    -3.012175508795883e+00    -2.402328200110383e+01    -2.691290228691370e+01    -2.140749783998169e+01    -8.155596207946051e+00     1.364223474314602e+01     4.503021355612604e+01     8.712812976964157e+01
    2750           -6.66528345e+04            2.44917332e+01            9.75588245e-01            1.02456569e+00     6.133985543715896e+01    -7.671695061206858e+00    -2.064608885375612e+01    -2.135550293680983e+01    -1.478988899661779e+01    -8.100925576409227e-01     2.155227776957961e+01     5.339500539541197e+01     9.586572173732674e+01
    3000           -6.64514831e+04           -3.10728889e+00            1.00289976e+00            9.96686483e-01     5.677005813402294e+01     1.829694937444596e-01    -1.266437424398381e+01    -1.623816853223025e+01    -1.345702694698111e+01    -3.780032866630849e+00     1.383774376749365e+01     4.050579805530040e+01     7.736856384052878e+01
    3250           -6.65367556e+04            1.64220883e+01            9.83509353e-01            1.01634824e+00     1.093278253951394e+01    -1.906683351918376e+01    -2.793523839314543e+01    -2.904159876170821e+01    -2.372967336682539e+01    -1.129238195905502e+01     9.333712974288327e+00     3.926001737003722e+01     7.963055693043705e+01
    3500           -6.68514710e+04            2.69304193e+01            9.73228552e-01            1.02708481e+00     6.024125324422048e+00    -1.873752966478114e+01    -2.576734218964053e+01    -2.554017916765665e+01    -1.887078066154154e+01    -4.951508004719303e+00     1.729678911566247e+01     4.898509070824156e+01     9.125041541830427e+01
    3750           -6.68129288e+04            2.79239328e+00            9.97023450e-01            1.00260719e+00     6.255653887547235e+01    -1.015526572107083e+01    -2.159408002105761e+01    -2.424940106827487e+01    -2.079968930003587e+01    -1.050983972377387e+01     7.703518737372324e+00     3.495230590735989e+01     7.237246645490701e+01
    4000           -6.67772341e+04           -1.51645621e+00            1.00131801e+00            9.98285701e-01     2.512409930796112e+01    -5.558453209112557e+00    -1.633864708094638e+01    -1.959603112274376e+01    -1.661799916466990e+01    -6.701893923191625e+00     1.121108630141654e+01     3.822760234256358e+01     7.548631606757860e+01
    4250           -6.68359566e+04            2.30097047e+00            9.97497742e-01            1.00209875e+00     4.652813216693549e+01    -5.031150470721741e+00    -1.650442836167108e+01    -1.936844290854770e+01    -1.586942405299221e+01    -5.361038103862836e+00     1.319530781531227e+01     4.088938583154804e+01     7.884591728138486e+01
    4500           -6.66269437e+04            3.25254804e+01            9.67766578e-01            1.03281347e+00     1.204119711257495e+02     6.803088297142511e+00    -9.721516940564079e+00    -9.938096081507720e+00    -2.150379226068397e+00     1.332604749927836e+01     3.737178742452885e+01     7.105896300172577e+01     1.155190158842074e+02
    4750           -6.67755418e+04            5.08959139e+00            9.94691857e-01            1.00486872e+00     5.747613379948720e+01    -2.987888134166352e+00    -1.834758702562074e+01    -2.154863499637604e+01    -1.739709187875522e+01    -5.885210234106219e+00     1.389062854111371e+01     4.299531942999543e+01     8.255677562116064e+01
    5000           -6.69682793e+04            9.80880966e+00            9.90017974e-01            1.00963153e+00     4.102138949810656e+01    -7.908660263236843e+00    -2.032389248454385e+01    -2.260762672422190e+01    -1.798243374576560e+01    -6.082363715946816e+00     1.408644231591512e+01     4.361679038499292e+01     8.364625292626469e+01
    5250           -6.69126572e+04           -1.36532120e+01            1.01354929e+00            9.86247341e-01     4.457401513484447e+01     2.669575003747728e+00    -1.065377017694147e+01    -1.548340685439116e+01    -1.406871200951803e+01    -5.878470511292833e+00     1.009421988446428e+01     3.493271037307753e+01     6.976284966146603e+01
    5500           -6.67631469e+04            1.70238629e+01            9.82886570e-01            1.01692785e+00     1.676955730650461e+03     2.517832024601852e+01    -2.335083621060719e+01    -2.613774173534310e+01    -2.041486800442535e+01    -7.306963630112688e+00     1.411152736513230e+01     4.493824630070088e+01     8.631556227781769e+01
    5750           -6.66861321e+04            1.53784535e+01            9.84499675e-01            1.01525031e+00     1.168122078563141e+02    -1.160116134079838e+01    -2.913235668480250e+01    -3.125348182168159e+01    -2.574492119259874e+01    -1.275726663205824e+01     8.620071681589041e+00     3.946174661291514e+01     8.090063589187196e+01
    6000           -6.65970326e+04            7.01109872e+01            9.32090625e-01            1.07239744e+00    -1.784052315115390e+01    -3.127618352356392e+01    -3.228865791510393e+01    -2.671575534352052e+01    -1.447929395192900e+01     5.431238436626375e+00     3.415660699553998e+01     7.283521758498347e+01     1.226220905936406e+02
    6250           -6.65466147e+04            4.32619224e+01            9.57465767e-01            1.04399900e+00     7.794243770413655e+00    -1.856671619548510e+01    -2.427963213578116e+01    -2.212305775498480e+01    -1.334708064659594e+01     2.795310625171409e+00     2.739489398331006e+01     6.158304051574414e+01     1.065214347921260e+02
    6500           -6.66155215e+04            8.26489747e+00            9.91555387e-01            1.00808181e+00     4.162354442032831e+01    -5.687004822430184e+00    -1.771076965994707e+01    -2.006978520607995e+01    -1.571532045107666e+01    -4.220531368473945e+00     1.541172986500454e+01     4.426937561635022e+01     8.348388960721284e+01
    6750           -6.64127137e+04            1.99137591e+01            9.80067852e-01            1.01988925e+00     5.322319842133469e+01    -5.291305512542278e+00    -1.851759921811393e+01    -1.980980850383529e+01    -1.382168279059801e+01    -4.576617650117191e-01     2.123659299729443e+01     5.236008030266209e+01     9.406508354601270e+01
    7000           -6.66322327e+04            4.09230499e+01            9.59688405e-01            1.04153905e+00     5.798746231800443e+01    -3.472987259200241e+00    -1.377816485705923e+01    -1.245328313714134e+01    -3.727950182020609e+00     1.267399774143063e+01     3.774661510826104e+01     7.258939066676942e+01     1.183460798555049e+02
    7250           -6.65503995e+04           -5.18579712e-01            1.00028756e+00            9.99250636e-01     4.300110120542471e+02     9.168256229712055e+00    -1.881537391759144e+01    -2.315129674788262e+01    -1.969657396526465e+01    -8.961494186118697e+00     9.937029871511751e+00     3.805885123818597e+01     7.652132959965996e+01
    7500           -6.66899130e+04            2.08224373e+01            9.79199360e-01            1.02083902e+00     1.593802342183279e+01    -1.030685761818225e+01    -1.804596209493381e+01    -1.854233591557204e+01    -1.268185092291063e+01     3.403703910352106e-01     2.161029493760856e+01     5.224460536992511e+01     9.338456141346046e+01
    7750           -6.67246215e+04           -2.05076975e+01            1.02048998e+00            9.79480929e-01     1.390832468477160e+02     8.069422712444450e+00    -1.409747368826448e+01    -2.058023445669320e+01    -1.974621525868435e+01    -1.185192821985724e+01     3.975905720085376e+00     2.878687511357874e+01     6.368849589988716e+01
    8000           -6.70014533e+04            2.83632987e+01            9.71811684e-01            1.02853284e+00     8.892777855737343e+01    -3.813716167805810e+00    -1.803601739618098e+01    -1.844626070906577e+01    -1.129826343987254e+01     3.412888660268560e+00     2.662383905270772e+01     5.941621764992142e+01     1.029180202154934e+02
    8250           -6.68478704e+04            4.38594405e+01            9.56887163e-01            1.04461571e+00     7.142372913290279e+01    -1.498120219774892e+01    -2.358714663899840e+01    -2.153854965100384e+01    -1.262531516937133e+01     3.739146601660872e+00     2.862102202911668e+01     6.313584259982352e+01     1.084267287563216e+02
    8500           -6.67734327e+04            1.82875598e+01            9.81666952e-01            1.01823622e+00     4.207620082784260e+01    -3.586091603223519e+00    -1.423050305512674e+01    -1.529949205914610e+01    -9.717615454156634e+00     2.982378718689605e+00     2.383440267340210e+01     5.395411439414543e+01     9.449355086090419e+01
    8750           -6.66996646e+04           -2.00013813e+01            1.01994862e+00            9.79953155e-01     1.903803467076153e+02     1.828065539488273e+01    -9.965206189933834e+00    -1.707029041305318e+01    -1.595770462289179e+01    -7.608197577425167e+00     8.731524146023858e+00     3.409524363282647e+01     6.959463672407242e+01
    9000           -6.67756828e+04            3.43210116e+00            9.96373944e-01            1.00323678e+00     2.660038116947777e+01    -7.525666629536916e+00    -1.830793807934965e+01    -2.103351461413961e+01    -1.739336715905238e+01    -6.755373471115700e+00     1.192370102680496e+01     3.974687586780258e+01     7.785145381957781e+01
    9250           -6.68846049e+04            5.52230145e+00            9.94285940e-01            1.00532830e+00     6.501614345667559e+01    -1.240119449338966e+01    -2.635282693619279e+01    -2.909532695640720e+01    -2.512195137922389e+01    -1.409388255533410e+01     4.994455095409165e+00     3.324043058339571e+01     7.178013362249517e+01
