#This file was generated on Wed Aug 31 17:20:35 2022
#Using the somd command, of the molecular library Sire version <2022.3.0> 
#For more information visit: https://github.com/michellab/Sire
#
#General information on simulation parameters:
#Simulation used 200000 moves, 10 cycles and 4000 ps of simulation time 
#Generating lambda is		 0.12500
#Alchemical array is		 (0.0, 0.125, 0.25, 0.375, 0.5, 0.625, 0.75, 0.875, 1.0)
#Generating temperature is 	300 t
#Energy was saved every 250 steps 
#
#
#   [step]      [potential kcal/mol]       [gradient kcal/mol]      [forward Metropolis]     [backward Metropolis]                   [u_kl]
       0           -6.64492585e+04           -9.16752779e+00            1.00802948e+00            9.89715612e-01     9.659217261288297e+03     9.645826094603770e+03     9.649956621168907e+03     9.662061715878655e+03     9.681618566617233e+03     9.709543627017967e+03     9.746972896214575e+03     9.795055188397153e+03     9.854967396985396e+03
     250           -6.43692668e+04           -3.36061693e+01            1.03293427e+00            9.65790076e-01     9.656781059213237e+03     9.638233660456504e+03     9.639640994085978e+03     9.648991847617117e+03     9.665514444464719e+03     9.690105241013012e+03     9.723900579590212e+03     9.768049013697304e+03     9.823728029256055e+03
     500           -6.35765926e+04           -6.59714342e+01            1.06660406e+00            9.34762263e-01     9.745471776294980e+03     9.713073153088761e+03     9.713176064108564e+03     9.723374471146946e+03     9.741306646656780e+03     9.767575208676275e+03     9.803256214644449e+03     9.849484538420891e+03     9.907438843038100e+03
     750           -6.30950419e+04           -5.23439425e+00            1.00409270e+00            9.93635896e-01     9.619560223715254e+03     9.606691735269227e+03     9.611207317249618e+03     9.623540355631783e+03     9.643245491778849e+03     9.671276096590173e+03     9.708785706616609e+03     9.756932511007100e+03     9.816900366251082e+03
    1000           -6.32174275e+04           -3.05267364e+01            1.02968147e+00            9.68696453e-01     9.659992229609235e+03     9.640005826799175e+03     9.642509199930972e+03     9.653711285758693e+03     9.672474544572149e+03     9.699610683899124e+03     9.736232672369346e+03     9.783480175400122e+03     9.842522218030170e+03
    1250           -6.29782883e+04            7.14484892e+00            9.91749261e-01            1.00602280e+00     9.583178221067172e+03     9.573643526834887e+03     9.579201043563919e+03     9.592278214364789e+03     9.612786551492978e+03     9.641743191340618e+03     9.680306096939930e+03     9.729626883468622e+03     9.790880064384133e+03
    1500           -6.28085761e+04           -7.11675782e+01            1.07232675e+00            9.30061710e-01     9.664968718953638e+03     9.637479079456278e+03     9.634737096720291e+03     9.639876255202968e+03     9.651716373864030e+03     9.671119198070486e+03     9.699224435078091e+03     9.737186626941426e+03     9.786186947286564e+03
    1750           -6.29101378e+04           -4.79674725e+01            1.04771905e+00            9.51876982e-01     9.635493575613886e+03     9.612211077064685e+03     9.613078951626128e+03     9.623059155332836e+03     9.640572207541218e+03     9.666322015302210e+03     9.701403059616272e+03     9.746957742706452e+03     9.804172101415430e+03
    2000           -6.29060606e+04           -1.60043608e+01            1.01497752e+00            9.83003833e-01     9.690528025095628e+03     9.678795556378036e+03     9.681258821516965e+03     9.690920948954752e+03     9.707670077926859e+03     9.732505709847434e+03     9.766582109995194e+03     9.811051498408517e+03     9.867092549289526e+03
    2250           -6.29473452e+04           -1.14050306e+01            1.01038960e+00            9.87603420e-01     9.632423721174388e+03     9.621374368076675e+03     9.624483923195197e+03     9.634897657976222e+03     9.652464760896073e+03     9.678168301756637e+03     9.713158375649627e+03     9.758587213167308e+03     9.815631976779239e+03
