# lambda_val.val 0.00000
    1        43.2141842932
    2        40.4154185595
    3        39.6120575845
    4        40.7314806806
    5        40.6700675646
    6        40.9221688408
    7        40.8830273382
    8        42.0439556064
    9        41.4643638316
   10        41.2504444769
   11        39.7790705458
   12        40.5982334767
   13        41.8476807277
   14        41.2984204838
   15        41.5202666963
   16        40.7209164694
   17        40.4247743562
   18        41.1043088931
   19        41.0731680464
   20        39.9648820946
   21        41.4550011901
   22        40.6597266235
   23        42.7364993870
   24        40.7157406606
   25        39.6468232661
   26        40.6253845911
   27        42.1590542896
   28        40.4385787832
   29        41.7041247717
   30        41.5428978679
   31        39.2023864420
   32        41.4555209701
   33        41.5977292003
   34        39.3742908074
   35        40.5031966402
   36        40.3735869395
   37        41.2578829524
   38        41.9462939577
   39        40.7773391263
   40        40.1591241271
   41        40.5640191539
   42        40.1498818578
   43        41.1388320811
   44        41.3732757595
   45        39.9953094968
   46        40.8839940408
   47        42.4131114884
   48        41.0886145042
   49        40.4644377694
   50        41.1158188271
   51        41.2419564189
   52        42.0108654424
   53        41.5984332546
   54        39.4131211121
   55        41.8418855844
   56        40.5471937887
   57        42.9472627648
   58        40.4047684566
   59        39.9499034880
   60        40.2247777018
