# lambda_val.val 0.72200
    1         4.7239848218
    2         8.3103506772
    3         6.1076005867
    4         4.3394083809
    5         9.2952899181
    6         8.2085328309
    7         5.4985637894
    8         5.9482471013
    9         8.1735179186
   10         9.6346415270
   11         6.2492201355
   12         9.7209074163
   13         8.2621211076
   14         8.4072878504
   15         8.0383411763
   16        10.0761139887
   17         6.6433995725
   18         9.8960236243
   19         7.8739415602
   20         8.6233480896
   21         8.1709526664
   22         7.7457486970
   23         6.5267495372
   24         7.2991620227
   25         6.2352989175
   26         6.6876836418
   27         9.3567285680
   28         5.7762572386
   29         7.0445506089
   30         7.5842588365
   31         7.9329489391
   32         8.5771010130
   33         8.4054385850
   34         8.1475493634
   35         8.2384550081
   36         7.6866225868
   37         6.5463189628
   38         6.0910483047
   39         9.6671283033
   40         9.6477884004
   41         9.1612325962
   42         7.7583332337
   43         5.0318906582
   44         8.4078291014
   45         7.5698825244
   46        10.5099797922
   47         8.4944351820
   48         5.9109679598
   49         8.3410220648
   50         7.5650331344
   51         7.8070396195
   52         8.3016107411
   53         5.6020389877
   54         5.2992371652
   55         6.7273963647
   56         8.3420142274
   57         8.4377668353
   58         6.9260849483
   59         6.3351894691
   60         6.7407736481
