# lambda_val.val 1.00000
    1        -0.9412046670
    2        -0.8597083946
    3        -0.3329968647
    4        -0.9732623818
    5        -0.0462008500
    6        -1.0041706222
    7        -0.1588307355
    8        -0.3493487630
    9        -0.8616597780
   10        -1.1882720166
   11        -0.4713165806
   12        -0.2991308799
   13        -0.1011585470
   14        -0.6143010188
   15        -0.2622664327
   16        -0.2723358752
   17         0.3173623806
   18        -0.3847897546
   19        -0.8507390593
   20        -0.9232918324
   21        -0.2842468638
   22        -0.6538022983
   23         0.1661981278
   24        -0.6966626873
   25        -0.8350738281
   26        -0.7287069260
   27        -1.1959579094
   28         0.2873675050
   29        -0.8256984499
   30        -0.6067642758
   31        -0.5148679618
   32         0.1570495801
   33        -0.7588886250
   34        -0.0563808907
   35         0.0833833701
   36        -1.5793625658
   37        -0.9372313550
   38        -0.2761901731
   39        -0.7081863795
   40        -0.8928367600
   41        -0.7452654605
   42        -0.1785175595
   43        -0.0562285858
   44        -0.2891917001
   45        -0.3056236402
   46        -1.1196064796
   47        -0.4072568228
   48        -0.0243740155
   49        -0.8798341392
   50         0.1328123667
   51         0.6006214170
   52        -1.2749927717
   53        -0.8557027675
   54        -1.2262649210
   55        -1.1373467887
   56        -0.0693058414
   57        -0.7608103701
   58         0.1171972778
   59         0.0176589642
   60        -0.0595974540
