# lambda_val.val 0.00000
    1         7.8359585655
    2         8.4190332646
    3         7.7242768446
    4         8.0172074703
    5         7.9343107031
    6         8.0836143184
    7         7.9701908173
    8         8.2566463585
    9         9.3977884932
   10         9.7727032360
   11         9.3781533010
   12         9.0140208043
   13         7.9090079508
   14         7.6542830694
   15         8.3128914609
   16        10.6696735602
   17         9.9434715344
   18        10.1494154769
   19         9.9965648412
   20        11.1031710254
   21        10.4868475532
   22        10.7956652786
   23        12.8404307237
   24        13.6605861311
   25        14.2435536121
   26        28.5702832366
   27        35.9513774938
   28        37.1112704090
   29        40.2415418245
   30        39.9684292918
   31        46.0649437887
   32        41.3218329790
   33        42.1856183328
   34        39.7505659611
   35        40.4730966309
   36        41.8365140490
   37        41.7517395649
   38        39.1703391235
   39        38.3843147755
   40        35.2027015050
   41        40.1224900881
   42        32.8344438809
   43        36.9113441814
   44        35.6837936612
   45        39.1243105858
   46        39.2947366383
   47        46.6398240247
   48        41.0626838873
   49        35.1744389812
   50        31.2466772827
   51        34.8489778809
   52        46.7123117057
   53        48.4321964981
   54        52.4011939359
   55        47.4892338901
   56        53.4852533844
   57        53.3089208485
   58        53.1926976880
   59        53.9401860461
   60        52.0153066841
