# lambda_val.val 0.28600
    1        25.3719434909
    2        25.2386731610
    3        25.6750932339
    4        24.0848564774
    5        24.1037115200
    6        21.7473466025
    7        25.6219037440
    8        23.0266581911
    9        21.1081616744
   10        17.3673373416
   11        20.1304575052
   12        20.9202484363
   13        20.9358998987
   14        17.6205750263
   15        20.2711483315
   16        20.1853112035
   17        21.6598653196
   18        19.7153066362
   19        21.9032553247
   20        19.9339261756
   21        20.2894233266
   22        20.9394853259
   23        20.1609667923
   24        23.5653580046
   25        19.5365877979
   26        23.4195851500
   27        22.5649775086
   28        23.5749179580
   29        24.5936924928
   30        22.2287296310
   31        24.5657553209
   32        24.5878736014
   33        25.8117307619
   34        22.8491340974
   35        22.0773641796
   36        22.6946601681
   37        23.5964633015
   38        21.4248334235
   39        19.0696682991
   40        21.3922141100
   41        20.7862845344
   42        18.0705732868
   43        19.9833650349
   44        21.4769161588
   45        20.7318052228
   46        21.2998249856
   47        20.5307856891
   48        23.2207176476
   49        20.6020019741
   50        19.8762982252
   51        19.3525164172
   52        22.4441808383
   53        19.6907612968
   54        22.6298037007
   55        22.8428266149
   56        22.4379173296
   57        18.9789959927
   58        21.6443305769
   59        22.1088857225
   60        23.6407914435
